search_range;description;link_page;link_pdf;name_pdf;published
[2007-01-01]-[2008-12-31];Despacho n.º 2752/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2752-2008-3569892;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463604636.pdf;despacho_2752-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2751/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2751-2008-3569891;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463604636.pdf;despacho_2751-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2750/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2750-2008-3569890;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463604636.pdf;despacho_2750-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2749/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2749-2008-3569889;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463504636.pdf;despacho_2749-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2748/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2748-2008-3569888;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463504635.pdf;despacho_2748-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2747/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2747-2008-3569887;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463504635.pdf;despacho_2747-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2746/2008 - Diário da República n.º 24/2008, Série II de 2008-02-04;https://diariodarepublica.pt/dr/detalhe/despacho/2746-2008-3569886;https://files.diariodarepublica.pt/2s/2008/02/024000000/0463504635.pdf;despacho_2746-2008_dr_24-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 12609/2007 - Diário da República n.º 118/2007, Série II de 2007-06-21;https://diariodarepublica.pt/dr/detalhe/despacho/12609-2007-3532321;https://files.diariodarepublica.pt/2s/2007/06/118000000/1745817459.pdf;despacho_12609-2007_dr_118-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 4312/2008 - Diário da República n.º 35/2008, Série II de 2008-02-19;https://diariodarepublica.pt/dr/detalhe/despacho/4312-2008-3484096;https://files.diariodarepublica.pt/2s/2008/02/035000000/0648406485.pdf;despacho_4312-2008_dr_35-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 30123/2007 - Diário da República n.º 250/2007, Série II de 2007-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/30123-2007-3469638;https://files.diariodarepublica.pt/2s/2007/12/250000000/3793137931.pdf;despacho_30123-2007_dr_250-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 30122/2007 - Diário da República n.º 250/2007, Série II de 2007-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/30122-2007-3469637;https://files.diariodarepublica.pt/2s/2007/12/250000000/3793137931.pdf;despacho_30122-2007_dr_250-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 30121/2007 - Diário da República n.º 250/2007, Série II de 2007-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/30121-2007-3469636;https://files.diariodarepublica.pt/2s/2007/12/250000000/3793037931.pdf;despacho_30121-2007_dr_250-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 30120/2007 - Diário da República n.º 250/2007, Série II de 2007-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/30120-2007-3469635;https://files.diariodarepublica.pt/2s/2007/12/250000000/3793037930.pdf;despacho_30120-2007_dr_250-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 30119/2007 - Diário da República n.º 250/2007, Série II de 2007-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/30119-2007-3469634;https://files.diariodarepublica.pt/2s/2007/12/250000000/3793037930.pdf;despacho_30119-2007_dr_250-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 30118/2007 - Diário da República n.º 250/2007, Série II de 2007-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/30118-2007-3469633;https://files.diariodarepublica.pt/2s/2007/12/250000000/3793037930.pdf;despacho_30118-2007_dr_250-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 28809/2008 - Diário da República n.º 218/2008, Série II de 2008-11-10;https://diariodarepublica.pt/dr/detalhe/despacho/28809-2008-3428298;https://files.diariodarepublica.pt/2s/2008/11/218000000/4611546115.pdf;despacho_28809-2008_dr_218-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 28808/2008 - Diário da República n.º 218/2008, Série II de 2008-11-10;https://diariodarepublica.pt/dr/detalhe/despacho/28808-2008-3428297;https://files.diariodarepublica.pt/2s/2008/11/218000000/4611546115.pdf;despacho_28808-2008_dr_218-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 28807/2008 - Diário da República n.º 218/2008, Série II de 2008-11-10;https://diariodarepublica.pt/dr/detalhe/despacho/28807-2008-3428296;https://files.diariodarepublica.pt/2s/2008/11/218000000/4611446115.pdf;despacho_28807-2008_dr_218-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 28806/2008 - Diário da República n.º 218/2008, Série II de 2008-11-10;https://diariodarepublica.pt/dr/detalhe/despacho/28806-2008-3428295;https://files.diariodarepublica.pt/2s/2008/11/218000000/4611446114.pdf;despacho_28806-2008_dr_218-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 5404/2008 - Diário da República n.º 42/2008, Série II de 2008-02-28;https://diariodarepublica.pt/dr/detalhe/despacho/5404-2008-3378878;https://files.diariodarepublica.pt/2s/2008/02/042000000/0806908069.pdf;despacho_5404-2008_dr_42-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 29147/2007 - Diário da República n.º 246/2007, Série II de 2007-12-21;https://diariodarepublica.pt/dr/detalhe/despacho/29147-2007-3346064;https://files.diariodarepublica.pt/2s/2007/12/246000000/3701337013.pdf;despacho_29147-2007_dr_246-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 29146/2007 - Diário da República n.º 246/2007, Série II de 2007-12-21;https://diariodarepublica.pt/dr/detalhe/despacho/29146-2007-3346063;https://files.diariodarepublica.pt/2s/2007/12/246000000/3701337013.pdf;despacho_29146-2007_dr_246-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25462/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25462-2007-3304899;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241332413.pdf;despacho_25462-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25461/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25461-2007-3304898;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241332413.pdf;despacho_25461-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25460/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25460-2007-3304897;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241332413.pdf;despacho_25460-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25459/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25459-2007-3304896;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241332413.pdf;despacho_25459-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25458/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25458-2007-3304895;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241232412.pdf;despacho_25458-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25457/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25457-2007-3304894;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241232412.pdf;despacho_25457-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25456/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25456-2007-3304893;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241232412.pdf;despacho_25456-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25455/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25455-2007-3304892;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241232412.pdf;despacho_25455-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25454/2007 - Diário da República n.º 215/2007, Série II de 2007-11-08;https://diariodarepublica.pt/dr/detalhe/despacho/25454-2007-3304891;https://files.diariodarepublica.pt/2s/2007/11/215000000/3241232412.pdf;despacho_25454-2007_dr_215-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25192/2007 - Diário da República n.º 211/2007, Série II de 2007-11-02;https://diariodarepublica.pt/dr/detalhe/despacho/25192-2007-3279376;https://files.diariodarepublica.pt/2s/2007/11/211000000/3175831758.pdf;despacho_25192-2007_dr_211-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25191/2007 - Diário da República n.º 211/2007, Série II de 2007-11-02;https://diariodarepublica.pt/dr/detalhe/despacho/25191-2007-3279375;https://files.diariodarepublica.pt/2s/2007/11/211000000/3175831758.pdf;despacho_25191-2007_dr_211-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25190/2007 - Diário da República n.º 211/2007, Série II de 2007-11-02;https://diariodarepublica.pt/dr/detalhe/despacho/25190-2007-3279274;https://files.diariodarepublica.pt/2s/2007/11/211000000/3175831758.pdf;despacho_25190-2007_dr_211-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 25189/2007 - Diário da República n.º 211/2007, Série II de 2007-11-02;https://diariodarepublica.pt/dr/detalhe/despacho/25189-2007-3279219;https://files.diariodarepublica.pt/2s/2007/11/211000000/3175331753.pdf;despacho_25189-2007_dr_211-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13813/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13813-2007-3234838;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853218533.pdf;despacho_13813-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13812/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13812-2007-3234837;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853218532.pdf;despacho_13812-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13810/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13810-2007-3234835;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853218532.pdf;despacho_13810-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13809/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13809-2007-3234834;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853218532.pdf;despacho_13809-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13808/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13808-2007-3234833;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853218532.pdf;despacho_13808-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13807/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13807-2007-3234832;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853118531.pdf;despacho_13807-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13806/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13806-2007-3234831;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853118531.pdf;despacho_13806-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13805/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13805-2007-3234830;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853118531.pdf;despacho_13805-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13804/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13804-2007-3234829;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853118531.pdf;despacho_13804-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13803/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13803-2007-3234828;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853118531.pdf;despacho_13803-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13802/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13802-2007-3234827;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853018530.pdf;despacho_13802-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13801/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13801-2007-3234826;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853018530.pdf;despacho_13801-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13800/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13800-2007-3234825;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853018530.pdf;despacho_13800-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13799/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13799-2007-3234824;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853018530.pdf;despacho_13799-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13798/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13798-2007-3234823;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853018530.pdf;despacho_13798-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13797/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13797-2007-3234822;https://files.diariodarepublica.pt/2s/2007/06/124000000/1853018530.pdf;despacho_13797-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 13796/2007 - Diário da República n.º 124/2007, Série II de 2007-06-29;https://diariodarepublica.pt/dr/detalhe/despacho/13796-2007-3234821;https://files.diariodarepublica.pt/2s/2007/06/124000000/1852918529.pdf;despacho_13796-2007_dr_124-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 17588/2008 - Diário da República n.º 124/2008, Série II de 2008-06-30;https://diariodarepublica.pt/dr/detalhe/despacho/17588-2008-3233272;https://files.diariodarepublica.pt/2s/2008/06/124000000/2830328303.pdf;despacho_17588-2008_dr_124-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 17587/2008 - Diário da República n.º 124/2008, Série II de 2008-06-30;https://diariodarepublica.pt/dr/detalhe/despacho/17587-2008-3233271;https://files.diariodarepublica.pt/2s/2008/06/124000000/2830328303.pdf;despacho_17587-2008_dr_124-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 17586/2008 - Diário da República n.º 124/2008, Série II de 2008-06-30;https://diariodarepublica.pt/dr/detalhe/despacho/17586-2008-3233270;https://files.diariodarepublica.pt/2s/2008/06/124000000/2830328303.pdf;despacho_17586-2008_dr_124-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 17585/2008 - Diário da República n.º 124/2008, Série II de 2008-06-30;https://diariodarepublica.pt/dr/detalhe/despacho/17585-2008-3233269;https://files.diariodarepublica.pt/2s/2008/06/124000000/2830228302.pdf;despacho_17585-2008_dr_124-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 17584/2008 - Diário da República n.º 124/2008, Série II de 2008-06-30;https://diariodarepublica.pt/dr/detalhe/despacho/17584-2008-3233268;https://files.diariodarepublica.pt/2s/2008/06/124000000/2830228302.pdf;despacho_17584-2008_dr_124-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 17583/2008 - Diário da República n.º 124/2008, Série II de 2008-06-30;https://diariodarepublica.pt/dr/detalhe/despacho/17583-2008-3233267;https://files.diariodarepublica.pt/2s/2008/06/124000000/2830228302.pdf;despacho_17583-2008_dr_124-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 20129/2007 - Diário da República n.º 170/2007, Série II de 2007-09-04;https://diariodarepublica.pt/dr/detalhe/despacho/20129-2007-3202494;https://files.diariodarepublica.pt/2s/2007/09/170000000/2550725507.pdf;despacho_20129-2007_dr_170-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 20128/2007 - Diário da República n.º 170/2007, Série II de 2007-09-04;https://diariodarepublica.pt/dr/detalhe/despacho/20128-2007-3202493;https://files.diariodarepublica.pt/2s/2007/09/170000000/2550725507.pdf;despacho_20128-2007_dr_170-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 20127/2007 - Diário da República n.º 170/2007, Série II de 2007-09-04;https://diariodarepublica.pt/dr/detalhe/despacho/20127-2007-3202492;https://files.diariodarepublica.pt/2s/2007/09/170000000/2550725507.pdf;despacho_20127-2007_dr_170-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 20123/2007 - Diário da República n.º 170/2007, Série II de 2007-09-04;https://diariodarepublica.pt/dr/detalhe/despacho/20123-2007-3202488;https://files.diariodarepublica.pt/2s/2007/09/170000000/2550625506.pdf;despacho_20123-2007_dr_170-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2667/2008 - Diário da República n.º 23/2008, Série II de 2008-02-01;https://diariodarepublica.pt/dr/detalhe/despacho/2667-2008-3187022;https://files.diariodarepublica.pt/2s/2008/02/023000000/0451804518.pdf;despacho_2667-2008_dr_23-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 4664/2008 - Diário da República n.º 37/2008, Série II de 2008-02-21;https://diariodarepublica.pt/dr/detalhe/despacho/4664-2008-3171938;https://files.diariodarepublica.pt/2s/2008/02/037000000/0695806959.pdf;despacho_4664-2008_dr_37-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2520/2007 - Diário da República n.º 37/2007, Série II de 2007-02-21;https://diariodarepublica.pt/dr/detalhe/despacho/2520-2007-3167670;https://files.diariodarepublica.pt/2s/2007/02/037000000/0452904530.pdf;despacho_2520-2007_dr_37-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 2519/2007 - Diário da República n.º 37/2007, Série II de 2007-02-21;https://diariodarepublica.pt/dr/detalhe/despacho/2519-2007-3167669;https://files.diariodarepublica.pt/2s/2007/02/037000000/0452904529.pdf;despacho_2519-2007_dr_37-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 11535/2007 - Diário da República n.º 112/2007, Série II de 2007-06-12;https://diariodarepublica.pt/dr/detalhe/despacho/11535-2007-3127172;https://files.diariodarepublica.pt/2s/2007/06/112000000/1634016340.pdf;despacho_11535-2007_dr_112-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 21925/2008 - Diário da República n.º 163/2008, Série II de 2008-08-25;https://diariodarepublica.pt/dr/detalhe/despacho/21925-2008-3120469;https://files.diariodarepublica.pt/2s/2008/08/163000000/3711337113.pdf;despacho_21925-2008_dr_163-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 21924/2008 - Diário da República n.º 163/2008, Série II de 2008-08-25;https://diariodarepublica.pt/dr/detalhe/despacho/21924-2008-3120468;https://files.diariodarepublica.pt/2s/2008/08/163000000/3711337113.pdf;despacho_21924-2008_dr_163-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 21923/2008 - Diário da República n.º 163/2008, Série II de 2008-08-25;https://diariodarepublica.pt/dr/detalhe/despacho/21923-2008-3120467;https://files.diariodarepublica.pt/2s/2008/08/163000000/3711337113.pdf;despacho_21923-2008_dr_163-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 21922/2008 - Diário da República n.º 163/2008, Série II de 2008-08-25;https://diariodarepublica.pt/dr/detalhe/despacho/21922-2008-3120466;https://files.diariodarepublica.pt/2s/2008/08/163000000/3711237113.pdf;despacho_21922-2008_dr_163-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 21921/2008 - Diário da República n.º 163/2008, Série II de 2008-08-25;https://diariodarepublica.pt/dr/detalhe/despacho/21921-2008-3120465;https://files.diariodarepublica.pt/2s/2008/08/163000000/3711237112.pdf;despacho_21921-2008_dr_163-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 29254/2008 - Diário da República n.º 221/2008, Série II de 2008-11-13;https://diariodarepublica.pt/dr/detalhe/despacho/29254-2008-3065985;https://files.diariodarepublica.pt/2s/2008/11/221000000/4660646606.pdf;despacho_29254-2008_dr_221-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 29253/2008 - Diário da República n.º 221/2008, Série II de 2008-11-13;https://diariodarepublica.pt/dr/detalhe/despacho/29253-2008-3065984;https://files.diariodarepublica.pt/2s/2008/11/221000000/4660546605.pdf;despacho_29253-2008_dr_221-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 7410/2007 - Diário da República n.º 77/2007, Série II de 2007-04-19;https://diariodarepublica.pt/dr/detalhe/despacho/7410-2007-3042248;https://files.diariodarepublica.pt/2s/2007/04/077000000/1016610166.pdf;despacho_7410-2007_dr_77-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 7409/2007 - Diário da República n.º 77/2007, Série II de 2007-04-19;https://diariodarepublica.pt/dr/detalhe/despacho/7409-2007-3042247;https://files.diariodarepublica.pt/2s/2007/04/077000000/1016610166.pdf;despacho_7409-2007_dr_77-2007.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 3168/2008 - Diário da República n.º 28/2008, Série II de 2008-02-08;https://diariodarepublica.pt/dr/detalhe/despacho/3168-2008-2908672;https://files.diariodarepublica.pt/2s/2008/02/028000000/0510805108.pdf;despacho_3168-2008_dr_28-2008.pdf;2007-08-30
[2007-01-01]-[2008-12-31];Despacho n.º 3167/2008 - Diário da República n.º 28/2008, Série II de 2008-02-08;https://diariodarepublica.pt/dr/detalhe/despacho/3167-2008-2908671;https://files.diariodarepublica.pt/2s/2008/02/028000000/0510805108.pdf;despacho_3167-2008_dr_28-2008.pdf;2007-08-30
