search_range;description;link_page;link_pdf;name_pdf;published
[2015-01-01]-[2017-12-31];Despacho n.º 9287/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9287-2017-108355540;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403724037.pdf;despacho_9287-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 9286/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9286-2017-108355539;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403624037.pdf;despacho_9286-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 9285/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9285-2017-108355538;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403624036.pdf;despacho_9285-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 9284/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9284-2017-108355537;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403624036.pdf;despacho_9284-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 9283/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9283-2017-108355536;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403624036.pdf;despacho_9283-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 9282/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9282-2017-108355535;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403524036.pdf;despacho_9282-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 9281/2017 - Diário da República n.º 204/2017, Série II de 2017-10-23;https://diariodarepublica.pt/dr/detalhe/despacho/9281-2017-108355534;https://files.diariodarepublica.pt/2s/2017/10/204000000/2403524035.pdf;despacho_9281-2017_dr_204-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8064/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8064-2017-108150416;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025120252.pdf;despacho_8064-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8063/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8063-2017-108150415;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025120251.pdf;despacho_8063-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8062/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8062-2017-108150414;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025120251.pdf;despacho_8062-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8061/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8061-2017-108150413;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025120251.pdf;despacho_8061-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8060/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8060-2017-108150412;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025020251.pdf;despacho_8060-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8059/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8059-2017-108150411;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025020250.pdf;despacho_8059-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8058/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8058-2017-108150410;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025020250.pdf;despacho_8058-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8057/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8057-2017-108150409;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025020250.pdf;despacho_8057-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8056/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8056-2017-108150408;https://files.diariodarepublica.pt/2s/2017/09/179000000/2025020250.pdf;despacho_8056-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8055/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8055-2017-108150407;https://files.diariodarepublica.pt/2s/2017/09/179000000/2024920250.pdf;despacho_8055-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8054/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8054-2017-108150406;https://files.diariodarepublica.pt/2s/2017/09/179000000/2024920249.pdf;despacho_8054-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8053/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8053-2017-108150405;https://files.diariodarepublica.pt/2s/2017/09/179000000/2024920249.pdf;despacho_8053-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8052/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8052-2017-108150404;https://files.diariodarepublica.pt/2s/2017/09/179000000/2024920249.pdf;despacho_8052-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8051/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8051-2017-108150403;https://files.diariodarepublica.pt/2s/2017/09/179000000/2024820249.pdf;despacho_8051-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 8050/2017 - Diário da República n.º 179/2017, Série II de 2017-09-15;https://diariodarepublica.pt/dr/detalhe/despacho/8050-2017-108150402;https://files.diariodarepublica.pt/2s/2017/09/179000000/2024820248.pdf;despacho_8050-2017_dr_179-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6709/2017 - Diário da República n.º 150/2017, Série II de 2017-08-04;https://diariodarepublica.pt/dr/detalhe/despacho/6709-2017-107812508;https://files.diariodarepublica.pt/2s/2017/08/150000000/1625616256.pdf;despacho_6709-2017_dr_150-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6708/2017 - Diário da República n.º 150/2017, Série II de 2017-08-04;https://diariodarepublica.pt/dr/detalhe/despacho/6708-2017-107812507;https://files.diariodarepublica.pt/2s/2017/08/150000000/1625616256.pdf;despacho_6708-2017_dr_150-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6680/2017 - Diário da República n.º 149/2017, Série II de 2017-08-03;https://diariodarepublica.pt/dr/detalhe/despacho/6680-2017-107795884;https://files.diariodarepublica.pt/2s/2017/08/149000000/1612416124.pdf;despacho_6680-2017_dr_149-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6679/2017 - Diário da República n.º 149/2017, Série II de 2017-08-03;https://diariodarepublica.pt/dr/detalhe/despacho/6679-2017-107795883;https://files.diariodarepublica.pt/2s/2017/08/149000000/1612416124.pdf;despacho_6679-2017_dr_149-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6665/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6665-2017-107794368;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606416064.pdf;despacho_6665-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6664/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6664-2017-107794367;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606416064.pdf;despacho_6664-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6663/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6663-2017-107794366;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606416064.pdf;despacho_6663-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6662/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6662-2017-107794365;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606416064.pdf;despacho_6662-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6661/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6661-2017-107794364;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606316063.pdf;despacho_6661-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6660/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6660-2017-107794363;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606316063.pdf;despacho_6660-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6659/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6659-2017-107794362;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606316063.pdf;despacho_6659-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6658/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6658-2017-107794361;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606316063.pdf;despacho_6658-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6657/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6657-2017-107794360;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606216063.pdf;despacho_6657-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6656/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6656-2017-107794359;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606216062.pdf;despacho_6656-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6655/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6655-2017-107794358;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606216062.pdf;despacho_6655-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 6654/2017 - Diário da República n.º 148/2017, Série II de 2017-08-02;https://diariodarepublica.pt/dr/detalhe/despacho/6654-2017-107794357;https://files.diariodarepublica.pt/2s/2017/08/148000000/1606216062.pdf;despacho_6654-2017_dr_148-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5074/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5074-2017-107482317;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161311613.pdf;despacho_5074-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5073/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5073-2017-107482316;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161211613.pdf;despacho_5073-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5072/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5072-2017-107482315;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161211612.pdf;despacho_5072-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5070/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5070-2017-107482313;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161211612.pdf;despacho_5070-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5069/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5069-2017-107482312;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161211612.pdf;despacho_5069-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5068/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5068-2017-107482311;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161111612.pdf;despacho_5068-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5067/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5067-2017-107482310;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161111611.pdf;despacho_5067-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5066/2017 - Diário da República n.º 110/2017, Série II de 2017-06-07;https://diariodarepublica.pt/dr/detalhe/despacho/5066-2017-107482309;https://files.diariodarepublica.pt/2s/2017/06/110000000/1161111611.pdf;despacho_5066-2017_dr_110-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5120/2017 - Diário da República n.º 111/2017, Série II de 2017-06-08;https://diariodarepublica.pt/dr/detalhe/despacho/5120-2017-107473560;https://files.diariodarepublica.pt/2s/2017/06/111000000/1177611776.pdf;despacho_5120-2017_dr_111-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5119/2017 - Diário da República n.º 111/2017, Série II de 2017-06-08;https://diariodarepublica.pt/dr/detalhe/despacho/5119-2017-107473559;https://files.diariodarepublica.pt/2s/2017/06/111000000/1177611776.pdf;despacho_5119-2017_dr_111-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5118/2017 - Diário da República n.º 111/2017, Série II de 2017-06-08;https://diariodarepublica.pt/dr/detalhe/despacho/5118-2017-107473558;https://files.diariodarepublica.pt/2s/2017/06/111000000/1177611776.pdf;despacho_5118-2017_dr_111-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 5117/2017 - Diário da República n.º 111/2017, Série II de 2017-06-08;https://diariodarepublica.pt/dr/detalhe/despacho/5117-2017-107473557;https://files.diariodarepublica.pt/2s/2017/06/111000000/1177511776.pdf;despacho_5117-2017_dr_111-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4891/2017 - Diário da República n.º 108/2017, Série II de 2017-06-05;https://diariodarepublica.pt/dr/detalhe/despacho/4891-2017-107468291;https://files.diariodarepublica.pt/2s/2017/06/108000000/1122811228.pdf;despacho_4891-2017_dr_108-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4832/2017 - Diário da República n.º 107/2017, Série II de 2017-06-02;https://diariodarepublica.pt/dr/detalhe/despacho/4832-2017-107119636;https://files.diariodarepublica.pt/2s/2017/06/107000000/1111511115.pdf;despacho_4832-2017_dr_107-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4831/2017 - Diário da República n.º 107/2017, Série II de 2017-06-02;https://diariodarepublica.pt/dr/detalhe/despacho/4831-2017-107119635;https://files.diariodarepublica.pt/2s/2017/06/107000000/1111511115.pdf;despacho_4831-2017_dr_107-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4830/2017 - Diário da República n.º 107/2017, Série II de 2017-06-02;https://diariodarepublica.pt/dr/detalhe/despacho/4830-2017-107119634;https://files.diariodarepublica.pt/2s/2017/06/107000000/1111511115.pdf;despacho_4830-2017_dr_107-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4829/2017 - Diário da República n.º 107/2017, Série II de 2017-06-02;https://diariodarepublica.pt/dr/detalhe/despacho/4829-2017-107119633;https://files.diariodarepublica.pt/2s/2017/06/107000000/1111511115.pdf;despacho_4829-2017_dr_107-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4828/2017 - Diário da República n.º 107/2017, Série II de 2017-06-02;https://diariodarepublica.pt/dr/detalhe/despacho/4828-2017-107119632;https://files.diariodarepublica.pt/2s/2017/06/107000000/1111411115.pdf;despacho_4828-2017_dr_107-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4781/2017 - Diário da República n.º 106/2017, Série II de 2017-06-01;https://diariodarepublica.pt/dr/detalhe/despacho/4781-2017-107113761;https://files.diariodarepublica.pt/2s/2017/06/106000000/1097010970.pdf;despacho_4781-2017_dr_106-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4780/2017 - Diário da República n.º 106/2017, Série II de 2017-06-01;https://diariodarepublica.pt/dr/detalhe/despacho/4780-2017-107113760;https://files.diariodarepublica.pt/2s/2017/06/106000000/1097010970.pdf;despacho_4780-2017_dr_106-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 4486/2017 - Diário da República n.º 101/2017, Série II de 2017-05-25;https://diariodarepublica.pt/dr/detalhe/despacho/4486-2017-107071473;https://files.diariodarepublica.pt/2s/2017/05/101000000/1031110312.pdf;despacho_4486-2017_dr_101-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3904/2017 - Diário da República n.º 89/2017, Série II de 2017-05-09;https://diariodarepublica.pt/dr/detalhe/despacho/3904-2017-106988884;https://files.diariodarepublica.pt/2s/2017/05/089000000/0872508725.pdf;despacho_3904-2017_dr_89-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3829/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3829-2017-106979152;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858908589.pdf;despacho_3829-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3828/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3828-2017-106979151;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858808589.pdf;despacho_3828-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3827/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3827-2017-106979150;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858808588.pdf;despacho_3827-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3826/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3826-2017-106979149;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858808588.pdf;despacho_3826-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3825/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3825-2017-106979148;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858808588.pdf;despacho_3825-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3824/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3824-2017-106979147;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858808588.pdf;despacho_3824-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3823/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3823-2017-106979146;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858708588.pdf;despacho_3823-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3822/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3822-2017-106979145;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858708587.pdf;despacho_3822-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3821/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3821-2017-106979144;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858708587.pdf;despacho_3821-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3820/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3820-2017-106979143;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858708587.pdf;despacho_3820-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3819/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3819-2017-106979142;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858708587.pdf;despacho_3819-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3818/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3818-2017-106979141;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858608587.pdf;despacho_3818-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3817/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3817-2017-106979140;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858608586.pdf;despacho_3817-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3816/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3816-2017-106979139;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858608586.pdf;despacho_3816-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3815/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3815-2017-106979138;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858608586.pdf;despacho_3815-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3814/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3814-2017-106979137;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858608586.pdf;despacho_3814-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3813/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3813-2017-106979136;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858508586.pdf;despacho_3813-2017_dr_88-2017.pdf;2015-01-06
[2015-01-01]-[2017-12-31];Despacho n.º 3812/2017 - Diário da República n.º 88/2017, Série II de 2017-05-08;https://diariodarepublica.pt/dr/detalhe/despacho/3812-2017-106979135;https://files.diariodarepublica.pt/2s/2017/05/088000000/0858508585.pdf;despacho_3812-2017_dr_88-2017.pdf;2015-01-06
