search_range;description;link_page;link_pdf;name_pdf;published
[2021-01-01]-[2021-12-31];Despacho n.º 12296/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12296-2021-176058962;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010800108.pdf;despacho_12296-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12295/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12295-2021-176058961;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010700107.pdf;despacho_12295-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12294/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12294-2021-176058960;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010600106.pdf;despacho_12294-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12293/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12293-2021-176058959;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010500105.pdf;despacho_12293-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12292/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12292-2021-176058958;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010400104.pdf;despacho_12292-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12291/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12291-2021-176058957;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010300103.pdf;despacho_12291-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12290/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12290-2021-176058956;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010200102.pdf;despacho_12290-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12289/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12289-2021-176058955;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010100101.pdf;despacho_12289-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12288/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12288-2021-176058954;https://files.diariodarepublica.pt/2s/2021/12/243000000/0010000100.pdf;despacho_12288-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12287/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12287-2021-176058953;https://files.diariodarepublica.pt/2s/2021/12/243000000/0009900099.pdf;despacho_12287-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12286/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12286-2021-176058952;https://files.diariodarepublica.pt/2s/2021/12/243000000/0009800098.pdf;despacho_12286-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12285/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12285-2021-176058951;https://files.diariodarepublica.pt/2s/2021/12/243000000/0009700097.pdf;despacho_12285-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 12284/2021 - Diário da República n.º 243/2021, Série II de 2021-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/12284-2021-176058950;https://files.diariodarepublica.pt/2s/2021/12/243000000/0009600096.pdf;despacho_12284-2021_dr_243-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11768/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11768-2021-175016717;https://files.diariodarepublica.pt/2s/2021/11/231000000/0010500105.pdf;despacho_11768-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11767/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11767-2021-175016716;https://files.diariodarepublica.pt/2s/2021/11/231000000/0010400104.pdf;despacho_11767-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11766/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11766-2021-175016715;https://files.diariodarepublica.pt/2s/2021/11/231000000/0010300103.pdf;despacho_11766-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11765/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11765-2021-175016714;https://files.diariodarepublica.pt/2s/2021/11/231000000/0010200102.pdf;despacho_11765-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11764/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11764-2021-175016713;https://files.diariodarepublica.pt/2s/2021/11/231000000/0010100101.pdf;despacho_11764-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11763/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11763-2021-175016712;https://files.diariodarepublica.pt/2s/2021/11/231000000/0010000100.pdf;despacho_11763-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11762/2021 - Diário da República n.º 231/2021, Série II de 2021-11-29;https://diariodarepublica.pt/dr/detalhe/despacho/11762-2021-175016711;https://files.diariodarepublica.pt/2s/2021/11/231000000/0009900099.pdf;despacho_11762-2021_dr_231-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11037/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11037-2021-174167657;https://files.diariodarepublica.pt/2s/2021/11/219000000/0010100101.pdf;despacho_11037-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11036/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11036-2021-174167656;https://files.diariodarepublica.pt/2s/2021/11/219000000/0010000100.pdf;despacho_11036-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11035/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11035-2021-174167655;https://files.diariodarepublica.pt/2s/2021/11/219000000/0009900099.pdf;despacho_11035-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11034/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11034-2021-174167654;https://files.diariodarepublica.pt/2s/2021/11/219000000/0009800098.pdf;despacho_11034-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11033/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11033-2021-174167653;https://files.diariodarepublica.pt/2s/2021/11/219000000/0009700097.pdf;despacho_11033-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11032/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11032-2021-174167652;https://files.diariodarepublica.pt/2s/2021/11/219000000/0009600096.pdf;despacho_11032-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 11031/2021 - Diário da República n.º 219/2021, Série II de 2021-11-11;https://diariodarepublica.pt/dr/detalhe/despacho/11031-2021-174167651;https://files.diariodarepublica.pt/2s/2021/11/219000000/0009500095.pdf;despacho_11031-2021_dr_219-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10594/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10594-2021-173509947;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006700067.pdf;despacho_10594-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10593/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10593-2021-173509946;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006600066.pdf;despacho_10593-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10592/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10592-2021-173509945;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006500065.pdf;despacho_10592-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10591/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10591-2021-173509944;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006400064.pdf;despacho_10591-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10590/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10590-2021-173509943;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006300063.pdf;despacho_10590-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10589/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10589-2021-173509942;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006200062.pdf;despacho_10589-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10588/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10588-2021-173509941;https://files.diariodarepublica.pt/2s/2021/10/210000000/0006100061.pdf;despacho_10588-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10586/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10586-2021-173509939;https://files.diariodarepublica.pt/2s/2021/10/210000000/0005900059.pdf;despacho_10586-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10585/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10585-2021-173509938;https://files.diariodarepublica.pt/2s/2021/10/210000000/0005800058.pdf;despacho_10585-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 10584/2021 - Diário da República n.º 210/2021, Série II de 2021-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/10584-2021-173509937;https://files.diariodarepublica.pt/2s/2021/10/210000000/0005700057.pdf;despacho_10584-2021_dr_210-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9935/2021 - Diário da República n.º 199/2021, Série II de 2021-10-13;https://diariodarepublica.pt/dr/detalhe/despacho/9935-2021-172732369;https://files.diariodarepublica.pt/2s/2021/10/199000000/0003600036.pdf;despacho_9935-2021_dr_199-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9934/2021 - Diário da República n.º 199/2021, Série II de 2021-10-13;https://diariodarepublica.pt/dr/detalhe/despacho/9934-2021-172732368;https://files.diariodarepublica.pt/2s/2021/10/199000000/0003500035.pdf;despacho_9934-2021_dr_199-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9933/2021 - Diário da República n.º 199/2021, Série II de 2021-10-13;https://diariodarepublica.pt/dr/detalhe/despacho/9933-2021-172732367;https://files.diariodarepublica.pt/2s/2021/10/199000000/0003400034.pdf;despacho_9933-2021_dr_199-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9932/2021 - Diário da República n.º 199/2021, Série II de 2021-10-13;https://diariodarepublica.pt/dr/detalhe/despacho/9932-2021-172732366;https://files.diariodarepublica.pt/2s/2021/10/199000000/0003300033.pdf;despacho_9932-2021_dr_199-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9891/2021 - Diário da República n.º 198/2021, Série II de 2021-10-12;https://diariodarepublica.pt/dr/detalhe/despacho/9891-2021-172630528;https://files.diariodarepublica.pt/2s/2021/10/198000000/0006900069.pdf;despacho_9891-2021_dr_198-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9890/2021 - Diário da República n.º 198/2021, Série II de 2021-10-12;https://diariodarepublica.pt/dr/detalhe/despacho/9890-2021-172630527;https://files.diariodarepublica.pt/2s/2021/10/198000000/0006800068.pdf;despacho_9890-2021_dr_198-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9889/2021 - Diário da República n.º 198/2021, Série II de 2021-10-12;https://diariodarepublica.pt/dr/detalhe/despacho/9889-2021-172630526;https://files.diariodarepublica.pt/2s/2021/10/198000000/0006700067.pdf;despacho_9889-2021_dr_198-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9888/2021 - Diário da República n.º 198/2021, Série II de 2021-10-12;https://diariodarepublica.pt/dr/detalhe/despacho/9888-2021-172630525;https://files.diariodarepublica.pt/2s/2021/10/198000000/0006600066.pdf;despacho_9888-2021_dr_198-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9887/2021 - Diário da República n.º 198/2021, Série II de 2021-10-12;https://diariodarepublica.pt/dr/detalhe/despacho/9887-2021-172630524;https://files.diariodarepublica.pt/2s/2021/10/198000000/0006500065.pdf;despacho_9887-2021_dr_198-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9700/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9700-2021-172358866;https://files.diariodarepublica.pt/2s/2021/10/194000000/0004400044.pdf;despacho_9700-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9699/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9699-2021-172358865;https://files.diariodarepublica.pt/2s/2021/10/194000000/0004300043.pdf;despacho_9699-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9697/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9697-2021-172358863;https://files.diariodarepublica.pt/2s/2021/10/194000000/0004100041.pdf;despacho_9697-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9696/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9696-2021-172358862;https://files.diariodarepublica.pt/2s/2021/10/194000000/0004000040.pdf;despacho_9696-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9695/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9695-2021-172358861;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003900039.pdf;despacho_9695-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9694/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9694-2021-172358860;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003800038.pdf;despacho_9694-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9693/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9693-2021-172358859;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003700037.pdf;despacho_9693-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9692/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9692-2021-172358858;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003600036.pdf;despacho_9692-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9691/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9691-2021-172358857;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003500035.pdf;despacho_9691-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9690/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9690-2021-172358856;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003400034.pdf;despacho_9690-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9689/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9689-2021-172358855;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003300033.pdf;despacho_9689-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9688/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9688-2021-172358854;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003200032.pdf;despacho_9688-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9687/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9687-2021-172358853;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003100031.pdf;despacho_9687-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9686/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9686-2021-172358852;https://files.diariodarepublica.pt/2s/2021/10/194000000/0003000030.pdf;despacho_9686-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9685/2021 - Diário da República n.º 194/2021, Série II de 2021-10-06;https://diariodarepublica.pt/dr/detalhe/despacho/9685-2021-172358851;https://files.diariodarepublica.pt/2s/2021/10/194000000/0002900029.pdf;despacho_9685-2021_dr_194-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9547/2021 - Diário da República n.º 191/2021, Série II de 2021-09-30;https://diariodarepublica.pt/dr/detalhe/despacho/9547-2021-172212510;https://files.diariodarepublica.pt/2s/2021/09/191000000/0007100071.pdf;despacho_9547-2021_dr_191-2021.pdf;2021-01-12
[2021-01-01]-[2021-12-31];Despacho n.º 9546/2021 - Diário da República n.º 191/2021, Série II de 2021-09-30;https://diariodarepublica.pt/dr/detalhe/despacho/9546-2021-172212509;https://files.diariodarepublica.pt/2s/2021/09/191000000/0007000070.pdf;despacho_9546-2021_dr_191-2021.pdf;2021-01-12
