search_range;description;link_page;link_pdf;name_pdf;published
[2018-01-01]-[2020-12-31];Despacho n.º 11437/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11437-2020-148853559;https://files.diariodarepublica.pt/2s/2020/11/226000000/0005000050.pdf;despacho_11437-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11436/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11436-2020-148853558;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004900049.pdf;despacho_11436-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11435/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11435-2020-148853557;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004800048.pdf;despacho_11435-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11434/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11434-2020-148853556;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004700047.pdf;despacho_11434-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11433/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11433-2020-148853555;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004600046.pdf;despacho_11433-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11432/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11432-2020-148853554;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004500045.pdf;despacho_11432-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11431/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11431-2020-148853553;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004400044.pdf;despacho_11431-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11430/2020 - Diário da República n.º 226/2020, Série II de 2020-11-19;https://diariodarepublica.pt/dr/detalhe/despacho/11430-2020-148853552;https://files.diariodarepublica.pt/2s/2020/11/226000000/0004300043.pdf;despacho_11430-2020_dr_226-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11360/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11360-2020-148852892;https://files.diariodarepublica.pt/2s/2020/11/225000000/0008500085.pdf;despacho_11360-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11359/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11359-2020-148852891;https://files.diariodarepublica.pt/2s/2020/11/225000000/0008400084.pdf;despacho_11359-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11358/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11358-2020-148852890;https://files.diariodarepublica.pt/2s/2020/11/225000000/0008300083.pdf;despacho_11358-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11357/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11357-2020-148852889;https://files.diariodarepublica.pt/2s/2020/11/225000000/0008200082.pdf;despacho_11357-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11356/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11356-2020-148852888;https://files.diariodarepublica.pt/2s/2020/11/225000000/0008100081.pdf;despacho_11356-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11355/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11355-2020-148852887;https://files.diariodarepublica.pt/2s/2020/11/225000000/0008000080.pdf;despacho_11355-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11354/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11354-2020-148852886;https://files.diariodarepublica.pt/2s/2020/11/225000000/0007900079.pdf;despacho_11354-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11353/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11353-2020-148852885;https://files.diariodarepublica.pt/2s/2020/11/225000000/0007800078.pdf;despacho_11353-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11352/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11352-2020-148852884;https://files.diariodarepublica.pt/2s/2020/11/225000000/0007700077.pdf;despacho_11352-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11351/2020 - Diário da República n.º 225/2020, Série II de 2020-11-18;https://diariodarepublica.pt/dr/detalhe/despacho/11351-2020-148852883;https://files.diariodarepublica.pt/2s/2020/11/225000000/0007600076.pdf;despacho_11351-2020_dr_225-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11294/2020 - Diário da República n.º 224/2020, Série II de 2020-11-17;https://diariodarepublica.pt/dr/detalhe/despacho/11294-2020-148708127;https://files.diariodarepublica.pt/2s/2020/11/224000000/0003400034.pdf;despacho_11294-2020_dr_224-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11293/2020 - Diário da República n.º 224/2020, Série II de 2020-11-17;https://diariodarepublica.pt/dr/detalhe/despacho/11293-2020-148708126;https://files.diariodarepublica.pt/2s/2020/11/224000000/0003300033.pdf;despacho_11293-2020_dr_224-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11292/2020 - Diário da República n.º 224/2020, Série II de 2020-11-17;https://diariodarepublica.pt/dr/detalhe/despacho/11292-2020-148708125;https://files.diariodarepublica.pt/2s/2020/11/224000000/0003200032.pdf;despacho_11292-2020_dr_224-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11291/2020 - Diário da República n.º 224/2020, Série II de 2020-11-17;https://diariodarepublica.pt/dr/detalhe/despacho/11291-2020-148708124;https://files.diariodarepublica.pt/2s/2020/11/224000000/0003100031.pdf;despacho_11291-2020_dr_224-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 11290/2020 - Diário da República n.º 224/2020, Série II de 2020-11-17;https://diariodarepublica.pt/dr/detalhe/despacho/11290-2020-148708123;https://files.diariodarepublica.pt/2s/2020/11/224000000/0003000030.pdf;despacho_11290-2020_dr_224-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9947/2020 - Diário da República n.º 201/2020, Série II de 2020-10-15;https://diariodarepublica.pt/dr/detalhe/despacho/9947-2020-145359761;https://files.diariodarepublica.pt/2s/2020/10/201000000/0005400054.pdf;despacho_9947-2020_dr_201-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9946/2020 - Diário da República n.º 201/2020, Série II de 2020-10-15;https://diariodarepublica.pt/dr/detalhe/despacho/9946-2020-145359760;https://files.diariodarepublica.pt/2s/2020/10/201000000/0005300053.pdf;despacho_9946-2020_dr_201-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9412/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9412-2020-144246154;https://files.diariodarepublica.pt/2s/2020/10/192000000/0010100101.pdf;despacho_9412-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9411/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9411-2020-144246153;https://files.diariodarepublica.pt/2s/2020/10/192000000/0010000100.pdf;despacho_9411-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9410/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9410-2020-144246152;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009900099.pdf;despacho_9410-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9409/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9409-2020-144246151;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009800098.pdf;despacho_9409-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9408/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9408-2020-144246150;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009700097.pdf;despacho_9408-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9407/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9407-2020-144246149;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009600096.pdf;despacho_9407-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9405/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9405-2020-144246147;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009400094.pdf;despacho_9405-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9404/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9404-2020-144246146;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009300093.pdf;despacho_9404-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9403/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9403-2020-144246145;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009200092.pdf;despacho_9403-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9402/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9402-2020-144246144;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009100091.pdf;despacho_9402-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9401/2020 - Diário da República n.º 192/2020, Série II de 2020-10-01;https://diariodarepublica.pt/dr/detalhe/despacho/9401-2020-144246143;https://files.diariodarepublica.pt/2s/2020/10/192000000/0009000090.pdf;despacho_9401-2020_dr_192-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9209/2020 - Diário da República n.º 189/2020, Série II de 2020-09-28;https://diariodarepublica.pt/dr/detalhe/despacho/9209-2020-143885985;https://files.diariodarepublica.pt/2s/2020/09/189000000/0006200062.pdf;despacho_9209-2020_dr_189-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9207/2020 - Diário da República n.º 189/2020, Série II de 2020-09-28;https://diariodarepublica.pt/dr/detalhe/despacho/9207-2020-143885983;https://files.diariodarepublica.pt/2s/2020/09/189000000/0006000060.pdf;despacho_9207-2020_dr_189-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9206/2020 - Diário da República n.º 189/2020, Série II de 2020-09-28;https://diariodarepublica.pt/dr/detalhe/despacho/9206-2020-143885982;https://files.diariodarepublica.pt/2s/2020/09/189000000/0005900059.pdf;despacho_9206-2020_dr_189-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 9204/2020 - Diário da República n.º 189/2020, Série II de 2020-09-28;https://diariodarepublica.pt/dr/detalhe/despacho/9204-2020-143885980;https://files.diariodarepublica.pt/2s/2020/09/189000000/0005600057.pdf;despacho_9204-2020_dr_189-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8702/2020 - Diário da República n.º 177/2020, Série II de 2020-09-10;https://diariodarepublica.pt/dr/detalhe/despacho/8702-2020-142326934;https://files.diariodarepublica.pt/2s/2020/09/177000000/0007100071.pdf;despacho_8702-2020_dr_177-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8700/2020 - Diário da República n.º 177/2020, Série II de 2020-09-10;https://diariodarepublica.pt/dr/detalhe/despacho/8700-2020-142326932;https://files.diariodarepublica.pt/2s/2020/09/177000000/0006900069.pdf;despacho_8700-2020_dr_177-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8699/2020 - Diário da República n.º 177/2020, Série II de 2020-09-10;https://diariodarepublica.pt/dr/detalhe/despacho/8699-2020-142326931;https://files.diariodarepublica.pt/2s/2020/09/177000000/0006800068.pdf;despacho_8699-2020_dr_177-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8698/2020 - Diário da República n.º 177/2020, Série II de 2020-09-10;https://diariodarepublica.pt/dr/detalhe/despacho/8698-2020-142326930;https://files.diariodarepublica.pt/2s/2020/09/177000000/0006700067.pdf;despacho_8698-2020_dr_177-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8605/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8605-2020-142229108;https://files.diariodarepublica.pt/2s/2020/09/175000000/0005000050.pdf;despacho_8605-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8604/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8604-2020-142229107;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004900049.pdf;despacho_8604-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8603/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8603-2020-142229106;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004800048.pdf;despacho_8603-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8602/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8602-2020-142229105;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004700047.pdf;despacho_8602-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8601/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8601-2020-142229104;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004600046.pdf;despacho_8601-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8600/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8600-2020-142229103;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004500045.pdf;despacho_8600-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8599/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8599-2020-142229102;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004400044.pdf;despacho_8599-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8598/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8598-2020-142229101;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004300043.pdf;despacho_8598-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8597/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8597-2020-142229100;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004200042.pdf;despacho_8597-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8596/2020 - Diário da República n.º 175/2020, Série II de 2020-09-08;https://diariodarepublica.pt/dr/detalhe/despacho/8596-2020-142229099;https://files.diariodarepublica.pt/2s/2020/09/175000000/0004100041.pdf;despacho_8596-2020_dr_175-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8564/2020 - Diário da República n.º 174/2020, Série II de 2020-09-07;https://diariodarepublica.pt/dr/detalhe/despacho/8564-2020-142112312;https://files.diariodarepublica.pt/2s/2020/09/174000000/0003600037.pdf;despacho_8564-2020_dr_174-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8563/2020 - Diário da República n.º 174/2020, Série II de 2020-09-07;https://diariodarepublica.pt/dr/detalhe/despacho/8563-2020-142112311;https://files.diariodarepublica.pt/2s/2020/09/174000000/0003400035.pdf;despacho_8563-2020_dr_174-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8562/2020 - Diário da República n.º 174/2020, Série II de 2020-09-07;https://diariodarepublica.pt/dr/detalhe/despacho/8562-2020-142112310;https://files.diariodarepublica.pt/2s/2020/09/174000000/0003300033.pdf;despacho_8562-2020_dr_174-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8561/2020 - Diário da República n.º 174/2020, Série II de 2020-09-07;https://diariodarepublica.pt/dr/detalhe/despacho/8561-2020-142112309;https://files.diariodarepublica.pt/2s/2020/09/174000000/0003200032.pdf;despacho_8561-2020_dr_174-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8560/2020 - Diário da República n.º 174/2020, Série II de 2020-09-07;https://diariodarepublica.pt/dr/detalhe/despacho/8560-2020-142112308;https://files.diariodarepublica.pt/2s/2020/09/174000000/0003100031.pdf;despacho_8560-2020_dr_174-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8369/2020 - Diário da República n.º 169/2020, Série II de 2020-08-31;https://diariodarepublica.pt/dr/detalhe/despacho/8369-2020-141378058;https://files.diariodarepublica.pt/2s/2020/08/169000000/0010600106.pdf;despacho_8369-2020_dr_169-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8368/2020 - Diário da República n.º 169/2020, Série II de 2020-08-31;https://diariodarepublica.pt/dr/detalhe/despacho/8368-2020-141378057;https://files.diariodarepublica.pt/2s/2020/08/169000000/0010500105.pdf;despacho_8368-2020_dr_169-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8326/2020 - Diário da República n.º 168/2020, Série II de 2020-08-28;https://diariodarepublica.pt/dr/detalhe/despacho/8326-2020-141358849;https://files.diariodarepublica.pt/2s/2020/08/168000000/0002600026.pdf;despacho_8326-2020_dr_168-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8325/2020 - Diário da República n.º 168/2020, Série II de 2020-08-28;https://diariodarepublica.pt/dr/detalhe/despacho/8325-2020-141358848;https://files.diariodarepublica.pt/2s/2020/08/168000000/0002500025.pdf;despacho_8325-2020_dr_168-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8137/2020 - Diário da República n.º 163/2020, Série II de 2020-08-21;https://diariodarepublica.pt/dr/detalhe/despacho/8137-2020-140820998;https://files.diariodarepublica.pt/2s/2020/08/163000000/0005100051.pdf;despacho_8137-2020_dr_163-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8081/2020 - Diário da República n.º 162/2020, Série II de 2020-08-20;https://diariodarepublica.pt/dr/detalhe/despacho/8081-2020-140631257;https://files.diariodarepublica.pt/2s/2020/08/162000000/0004200042.pdf;despacho_8081-2020_dr_162-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8080/2020 - Diário da República n.º 162/2020, Série II de 2020-08-20;https://diariodarepublica.pt/dr/detalhe/despacho/8080-2020-140631256;https://files.diariodarepublica.pt/2s/2020/08/162000000/0004100041.pdf;despacho_8080-2020_dr_162-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8033/2020 - Diário da República n.º 160/2020, Série II de 2020-08-18;https://diariodarepublica.pt/dr/detalhe/despacho/8033-2020-140538208;https://files.diariodarepublica.pt/2s/2020/08/160000000/0001900019.pdf;despacho_8033-2020_dr_160-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8032/2020 - Diário da República n.º 160/2020, Série II de 2020-08-18;https://diariodarepublica.pt/dr/detalhe/despacho/8032-2020-140538207;https://files.diariodarepublica.pt/2s/2020/08/160000000/0001800018.pdf;despacho_8032-2020_dr_160-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8031/2020 - Diário da República n.º 160/2020, Série II de 2020-08-18;https://diariodarepublica.pt/dr/detalhe/despacho/8031-2020-140538206;https://files.diariodarepublica.pt/2s/2020/08/160000000/0001700017.pdf;despacho_8031-2020_dr_160-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 8008/2020 - Diário da República n.º 159/2020, Série II de 2020-08-17;https://diariodarepublica.pt/dr/detalhe/despacho/8008-2020-140346334;https://files.diariodarepublica.pt/2s/2020/08/159000000/0002000020.pdf;despacho_8008-2020_dr_159-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7961/2020 - Diário da República n.º 158/2020, Série II de 2020-08-14;https://diariodarepublica.pt/dr/detalhe/despacho/7961-2020-140302272;https://files.diariodarepublica.pt/2s/2020/08/158000000/0002400024.pdf;despacho_7961-2020_dr_158-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7960/2020 - Diário da República n.º 158/2020, Série II de 2020-08-14;https://diariodarepublica.pt/dr/detalhe/despacho/7960-2020-140302271;https://files.diariodarepublica.pt/2s/2020/08/158000000/0002300023.pdf;despacho_7960-2020_dr_158-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7959/2020 - Diário da República n.º 158/2020, Série II de 2020-08-14;https://diariodarepublica.pt/dr/detalhe/despacho/7959-2020-140302270;https://files.diariodarepublica.pt/2s/2020/08/158000000/0002200022.pdf;despacho_7959-2020_dr_158-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7958/2020 - Diário da República n.º 158/2020, Série II de 2020-08-14;https://diariodarepublica.pt/dr/detalhe/despacho/7958-2020-140302269;https://files.diariodarepublica.pt/2s/2020/08/158000000/0002100021.pdf;despacho_7958-2020_dr_158-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7734/2020 - Diário da República n.º 152/2020, Série II de 2020-08-06;https://diariodarepublica.pt/dr/detalhe/despacho/7734-2020-139679182;https://files.diariodarepublica.pt/2s/2020/08/152000000/0006300063.pdf;despacho_7734-2020_dr_152-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7733/2020 - Diário da República n.º 152/2020, Série II de 2020-08-06;https://diariodarepublica.pt/dr/detalhe/despacho/7733-2020-139679181;https://files.diariodarepublica.pt/2s/2020/08/152000000/0006200062.pdf;despacho_7733-2020_dr_152-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7732/2020 - Diário da República n.º 152/2020, Série II de 2020-08-06;https://diariodarepublica.pt/dr/detalhe/despacho/7732-2020-139679180;https://files.diariodarepublica.pt/2s/2020/08/152000000/0006100061.pdf;despacho_7732-2020_dr_152-2020.pdf;2018-01-18
[2018-01-01]-[2020-12-31];Despacho n.º 7731/2020 - Diário da República n.º 152/2020, Série II de 2020-08-06;https://diariodarepublica.pt/dr/detalhe/despacho/7731-2020-139679179;https://files.diariodarepublica.pt/2s/2020/08/152000000/0006000060.pdf;despacho_7731-2020_dr_152-2020.pdf;2018-01-18
